201609221200;10633.4;10637.6;10633.4;10636.3;70
201609221201;10636.8;10638.6;10634;10634;68
201609221202;10634.2;10634.5;10628.1;10628.1;56
201609221203;10628.6;10630.5;10628.1;10628.1;48
201609221204;10628.4;10629.5;10627.2;10629.2;57
201609221205;10629;10634.6;10629;10632.8;64
201609221206;10632.6;10633.6;10629.9;10630.8;49
201609221207;10631;10635.8;10631;10635.6;49
201609221208;10635.3;10637.8;10632.5;10632.5;55
201609221209;10632.3;10634;10631.7;10632.2;63
201609221210;10632.5;10634;10630.7;10632.5;57
201609221211;10632.2;10634;10631;10631.7;49
201609221212;10632;10634.1;10631.7;10632.5;34
201609221213;10632.8;10636.4;10631.4;10635.9;44
201609221214;10635.4;10644.7;10634.9;10643.2;79
201609221215;10643.7;10645.3;10640.5;10645.2;69
201609221216;10644.8;10645.6;10641.8;10641.8;76
201609221217;10642.6;10644.8;10641.5;10642.6;69
201609221218;10642.3;10644;10642.3;10643.2;50
201609221219;10643.5;10644;10642;10643.2;44
201609221220;10643;10647.8;10643;10645.3;59
201609221221;10645.6;10647.3;10643.7;10645.9;56
201609221222;10646.4;10649.1;10645.1;10645.4;55
201609221223;10645.6;10645.9;10641.7;10641.7;52
201609221224;10642;10643;10641.8;10642;28
201609221225;10642.8;10644.3;10642.2;10643.5;36
201609221226;10643.2;10644.3;10640.3;10640.6;50
201609221227;10641.1;10643.9;10641.1;10643.4;43
201609221228;10643.1;10643.9;10641.6;10643.6;30
201609221229;10643.1;10644.6;10641.1;10641.8;33
201609221230;10642;10643.3;10641.5;10643.2;22
201609221231;10643.7;10644.8;10639.8;10644.6;52
201609221232;10643.8;10644.6;10642.8;10643.1;36
201609221233;10642.6;10642.8;10638.5;10639.2;77
201609221234;10639;10641;10639;10640.2;20
201609221235;10639.7;10639.7;10633.5;10633.8;71
201609221236;10634.3;10638.7;10633.6;10638.1;63
201609221237;10637.9;10638.1;10633.9;10634.2;35
201609221238;10634.7;10635.5;10633.7;10634.9;34
201609221239;10634.7;10636.3;10633.7;10634.7;39
201609221240;10633.2;10635.5;10632.7;10634.3;39
201609221241;10634;10634.8;10631.8;10632.9;37
201609221242;10633.2;10634.4;10633.2;10634.2;28
201609221243;10633.9;10635.2;10632;10633.4;33
201609221244;10633.2;10634.8;10631.4;10633;34
201609221245;10633.3;10635.5;10629;10629.3;49
201609221246;10629.5;10635.5;10629;10635;42
201609221247;10635.3;10635.9;10632.6;10635.9;45
201609221248;10636.1;10641.2;10635.9;10639.2;74
201609221249;10639.7;10639.8;10638.3;10639.1;43
201609221250;10639.4;10639.4;10636.8;10637.3;32
201609221251;10637.6;10638.5;10636.6;10637.7;40
201609221252;10638.2;10638.8;10637;10638.3;44
201609221253;10638.5;10638.6;10634.6;10634.8;29
201609221254;10635.1;10635.8;10634.3;10635.3;33
201609221255;10635.1;10635.1;10632.4;10633.2;18
201609221256;10633.4;10633.6;10631.4;10632.4;37
201609221257;10632.7;10633.2;10630.7;10631.9;29
201609221258;10630.4;10631.5;10629.9;10631.5;34
201609221259;10632.3;10633.4;10632;10632;34
201609221300;10632.3;10635;10632.3;10633;41
201609221301;10632.7;10633.2;10630.2;10630.5;33
201609221302;10630.2;10635.2;10629.2;10634;40
201609221303;10635;10635;10632.7;10633.4;29
201609221304;10633.7;10635.4;10633.7;10634.5;25
201609221305;10634.8;10635.8;10634.3;10634.5;19
201609221306;10634;10635.8;10634;10634.3;31
201609221307;10634.6;10635.6;10632.9;10635.4;38
201609221308;10635.1;10636;10634.3;10635.1;28
201609221309;10634.8;10635.5;10634.1;10634.7;17
201609221310;10635.2;10635.5;10633.4;10633.4;13
201609221311;10633.7;10635;10631.5;10634.3;33
201609221312;10634.5;10635.2;10633.7;10634.3;25
201609221313;10634.5;10636;10634.5;10635.1;18
201609221314;10634.8;10636.4;10634.6;10635.1;21
201609221315;10634.6;10638.1;10633.9;10636.8;36
201609221316;10637;10638.1;10634.1;10636.3;55
201609221317;10636.8;10638.1;10636.8;10637.2;20
201609221318;10636.9;10639.1;10635.2;10639.1;31
201609221319;10638.8;10639.4;10637.8;10638.9;38
201609221320;10638.6;10639.5;10636.9;10639.5;35
201609221321;10639.1;10639.1;10636.6;10638.1;28
201609221322;10638.3;10638.3;10634.2;10634.9;33
201609221323;10634.7;10637.9;10634.1;10637.1;32
201609221324;10637.6;10643.5;10636.4;10643;47
201609221325;10642.5;10643.2;10641.5;10642.5;40
201609221326;10642.7;10643.2;10640.3;10642.6;63
201609221327;10642.8;10644.1;10640.6;10640.7;34
201609221328;10640.4;10640.9;10638.2;10638.7;38
201609221329;10639;10640.9;10637;10640.4;33
201609221330;10640.7;10640.9;10639.9;10640.7;22
201609221331;10640.9;10645.3;10640.7;10644.5;45
201609221332;10644.8;10646;10644;10645.5;25
201609221333;10645.7;10645.7;10643.7;10644.8;13
201609221334;10645;10645.5;10644;10644.1;27
201609221335;10643.8;10644.9;10641.6;10641.7;28
201609221336;10641.9;10642;10641;10642;28
201609221337;10642.2;10643.3;10641.6;10643.2;27
201609221338;10643;10647.6;10642.2;10647.3;52
201609221339;10647.6;10654.8;10645.7;10654.3;105
201609221340;10654.6;10654.6;10650.5;10652.1;72
201609221341;10652.8;10652.8;10650.8;10650.8;27
201609221342;10651.5;10652.7;10650.5;10652.7;28
201609221343;10652;10654.7;10651.2;10654.4;37
201609221344;10654.7;10658.2;10654;10658.2;87
201609221345;10658.1;10664.2;10657.9;10660.2;89
201609221346;10659.7;10659.7;10657.7;10658;51
201609221347;10658.2;10658.5;10656.3;10657.6;58
201609221348;10658.1;10658.3;10656.2;10656.3;44
201609221349;10656.1;10657.4;10654.9;10655.2;34
201609221350;10654.7;10658.2;10654.7;10658;39
201609221351;10658.2;10660.2;10656.5;10657.5;54
201609221352;10657.3;10657.5;10656;10656.8;37
201609221353;10657;10659.3;10657;10657.8;34
201609221354;10657.5;10660.3;10657.3;10659.8;24
201609221355;10660;10660.8;10659.5;10660;28
201609221356;10660.3;10662.1;10660.1;10660.4;27
201609221357;10660.7;10661.4;10655.9;10656.1;53
201609221358;10656.4;10658.2;10654.3;10658.2;56
201609221359;10658.7;10660.4;10658.4;10659.3;28
201609221400;10659.1;10659.3;10651.2;10651.9;74
201609221401;10652.1;10653.2;10642.3;10643.5;104
201609221402;10643;10650.3;10642.9;10648;84
201609221403;10647.5;10648.8;10646;10647.9;41
201609221404;10648.4;10652.4;10648.4;10649.2;41
201609221405;10649.4;10649.4;10645.1;10645.9;48
201609221406;10646.1;10648.1;10644.6;10644.8;36
201609221407;10645.1;10645.8;10644.3;10645;29
201609221408;10646;10646;10638.7;10639.9;74
201609221409;10639.7;10643.5;10638.8;10642.5;56
201609221410;10642.7;10644;10640.7;10642.8;48
201609221411;10643.5;10644.8;10642.5;10643.3;44
201609221412;10643.1;10645.1;10643.1;10644.3;31
201609221413;10644.6;10648.5;10644.6;10647.5;32
201609221414;10647.7;10648;10644.5;10646;35
201609221415;10645.5;10648.2;10645.2;10647.7;27
201609221416;10647.5;10650.2;10647.5;10648.2;39
201609221417;10647.7;10650;10646.5;10650;40
201609221418;10649.9;10650.9;10648.4;10649.9;23
201609221419;10650.2;10650.9;10647.2;10647.2;31
201609221420;10647.7;10649.7;10647.5;10649.1;30
201609221421;10648.8;10651.9;10647.3;10651.9;40
201609221422;10651.8;10653.3;10650.6;10652.9;27
201609221423;10652.6;10655.1;10651.4;10653.1;39
201609221424;10653.6;10654.1;10652.5;10652.5;18
201609221425;10653;10656.5;10653;10656;27
201609221426;10655.7;10657.9;10655.5;10657.4;24
201609221427;10657.9;10657.9;10654.3;10655.6;34
201609221428;10655.3;10655.8;10654.3;10654.3;23
201609221429;10653.8;10654.1;10653.1;10653.6;34
201609221430;10654.1;10654.9;10652.4;10653.5;32
201609221431;10654.2;10658.9;10652.7;10658.1;49
201609221432;10658.9;10663;10657.9;10660.5;79
201609221433;10660.7;10660.7;10654.7;10655.2;43
201609221434;10655.3;10655.3;10652.7;10653.2;31
201609221435;10653.4;10653.7;10651;10652;54
201609221436;10652.5;10656.8;10651.2;10655.3;65
201609221437;10655.6;10655.6;10653.8;10654;36
201609221438;10654.2;10659.4;10653.9;10657.1;44
201609221439;10656.9;10660.4;10655.4;10659.9;41
201609221440;10659.6;10659.6;10657.8;10658.3;38
201609221441;10658;10666.2;10658;10666.2;65
201609221442;10665.7;10671.1;10664.1;10667.7;109
201609221443;10667.9;10669.9;10665.9;10665.9;76
201609221444;10665.7;10667.5;10665;10667.5;45
201609221445;10667;10668.8;10666.7;10667.5;41
201609221446;10667.8;10667.8;10664.5;10665;43
201609221447;10665.2;10666.5;10664;10666;37
201609221448;10665.7;10667.9;10665;10667.4;36
201609221449;10667.2;10672.7;10666.9;10667.1;61
201609221450;10667.4;10669.4;10664.9;10664.9;43
201609221451;10665.4;10667.4;10664.9;10666.5;41
201609221452;10666.6;10667.7;10665;10665;30
201609221453;10665.3;10667.2;10664;10666.9;39
201609221454;10666.4;10668.6;10666.4;10668.1;20
201609221455;10668;10669.3;10667.8;10668.1;19
201609221456;10667.8;10668.5;10666.2;10667.7;32
201609221457;10668.5;10671.2;10667.7;10670.5;33
201609221458;10670.2;10671.8;10669.5;10671;26
201609221459;10671.3;10675.5;10670.8;10671.5;61
201609221500;10671.8;10671.8;10669.4;10669.4;35
201609221501;10669.9;10671.7;10669.6;10670.4;29
201609221502;10670.3;10672.2;10670.3;10671.9;17
201609221503;10672.2;10672.2;10669.9;10671.7;27
201609221504;10671.4;10673.1;10670.9;10672.6;17
201609221505;10673.1;10675.7;10672.5;10674.4;45
201609221506;10674.1;10674.4;10670.4;10671.1;41
201609221507;10670.8;10672.1;10670.3;10671.6;37
201609221508;10671.9;10673.9;10670.9;10673.1;54
201609221509;10672.6;10674.1;10670.8;10673.6;36
201609221510;10673.3;10676;10673.2;10673.3;45
201609221511;10675;10675.5;10671.6;10672.1;30
201609221512;10671.6;10671.8;10669.6;10670.9;45
